機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
聯安診所(醫事C),B20200193,B2,新北市,新莊區,新北市新莊區忠孝里建中街116巷3弄2號,121.4456939697,25.0365409851,C,巷弄長照站,新北市,新莊區,(02)2998-6191,lin@usmg.com.tw,施錦泉,20210101.0,20211231.0,20210526 16:21:11
新北市私立樂福社區長照機構,2X0200011,2,新北市,鶯歌區,新北市鶯歌區西鶯里中山路142號2樓,121.3499526978,24.9571285248,B,喘息服務,新北市,鶯歌區;三峽區,2670-3636,deyi821@gmail.com,金婷,20250101.0,20271231.0,20241220 11:55:04
社團法人臺灣腦身心機能認知協會(社照C),BF0200148,BF,新北市,中和區,新北市中和區秀山里景平路64巷13弄18號,121.5216674805,24.9915027618,C,巷弄長照站,新北市,中和區,02-86685760,Tnca.service@gmail.com,陳怡璇,20220101.0,20221231.0,20220502 17:00:10
臺北市私立悠樂活居家長照機構,1X0100027,1,臺北市,大同區,臺北市大同區重慶北路一段67號3樓,121.5142974854,25.0664958954,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-77467520,care.nursing1027@yahoo.com,周至衡,20240101.0,20241231.0,20231229 10:16:53
臺北市私立悠樂活居家長照機構,1X0100027,1,臺北市,大同區,臺北市大同區重慶北路一段67號3樓,121.5142974854,25.0664958954,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-77467520,care.nursing1027@yahoo.com,周至衡,20210127.0,20241231.0,20221229 22:07:16
臺北市私立悠樂活居家長照機構,1X0100027,1,臺北市,大同區,臺北市大同區重慶北路一段67號3樓,121.5142974854,25.0664958954,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-77467520,care.nursing1027@yahoo.com,周至衡,20250101.0,20261231.0,20241122 13:38:49
新北市深坑區衛生所-深坑第一市民活動中心(醫事C),B20200195,B2,新北市,深坑區,新北市深坑區深坑里平埔街16號6樓,121.6154327393,25.0015945435,C,巷弄長照站,新北市,深坑區,02-26621567,aj8178@ntpc.gov.tw,林幸玟,20200701.0,20211231.0,20210527 11:12:48
新北市板橋大後埔文化關懷協進會(板橋重慶站)(社照C),BF0200146,BF,新北市,板橋區,新北市板橋區重慶里國慶路149巷3弄7號,121.4609375,24.9967765808,C,巷弄長照站,新北市,板橋區,0918063168,sunlai689@gmail.ocm, 王明發,20230101.0,20231231.0,20230630 14:40:20
小驢駒小客車租賃有限公司,BA0200020,BA,新北市,新莊區,新北市新莊區復興路三段196巷2弄9之3號,121.4617843628,25.0450134277,B,交通接送服務(DA01),高雄市,湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;甲仙區;杉林區;內門區,0256521567,driveryeah3196@gmail.com,葉書含,20210101.0,20261231.0,20250102 11:36:09
新北市板橋區大浮洲發展協進會(板橋大安站)(社照C),BF0200151,BF,新北市,板橋區,新北市板橋區大安里大觀路二段7巷14號1樓,121.4475326538,25.0034179688,C,巷弄長照站,新北市,板橋區,0923618811,yusulan0987189148@gmail.com,林新添,20230101.0,20231231.0,20230630 14:55:25
小驢駒小客車租賃有限公司(臺北市),BA0100017,BA,臺北市,南港區,臺北市南港區南港路三段93號3樓,121.5877456665,25.0528583527,B,交通接送服務(DA01),臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0910-918631,ss46005176@gmail.com,葉書含,20240101.0,20261231.0,20240327 09:57:47
善和居家長照有限公司附設新北市私立善和居家長照機構,1R0200028,1,新北市,板橋區,新北市板橋區雙十路二段176號4樓,121.4670028687,25.0216732025,B,居家服務,新北市,板橋區;三重區;中和區;永和區;新莊區;土城區,2255-6700,dr.loyuhuan@gmail.com,羅友桓,20250101.0,20271231.0,20250103 11:32:07
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,居家服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;土城區;蘆洲區;深坑區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20250101.0,20271231.0,20241213 15:06:12
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20250101.0,20261231.0,20241122 14:35:17
臺北市立奇岩長青住宿長照機構(委託社團法人中華民國士林靈糧堂社會褔利協會經營管理),4B0100001,4,臺北市,北投區,臺北市北投區奇岩里三合街一段119號2-3樓,121.5039291382,25.1265525818,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28921033,beitou@slsc.org.tw,劉群茂,20210115.0,20240115.0,20210118 12:34:49
善和居家長照有限公司附設新北市私立善和居家長照機構,1R0200028,1,新北市,板橋區,新北市板橋區雙十路二段176號4樓,121.4670028687,25.0216732025,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;土城區,2255-6700,dr.loyuhuan@gmail.com,羅友桓,20250101.0,20271231.0,20250103 11:32:58
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20240101.0,20261231.0,20231229 13:57:56
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20210125.0,20231231.0,20220104 19:07:39
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20210226.0,20241231.0,20221229 22:14:27
泉益居家有限公司附設臺北市私立泉益居家長照機構,1R0100028,1,臺北市,文山區,臺北市文山區保儀路38號1、2樓,121.568397522,24.9879226685,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;土城區;蘆洲區;深坑區,02-86618880,chuanyi10910@gmail.com,詹弘毅,20250101.0,20271231.0,20241213 15:07:57
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-新永和聯絡處(醫事C),1R0200022,1,新北市,永和區,新北市永和區中溪里中山路一段130號,121.510383606,25.0100650787,C,巷弄長照站,新北市,板橋區;永和區;鶯歌區;三峽區;淡水區;土城區;林口區,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20210101.0,20211231.0,20210525 18:22:05
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-鳳鳴共修處(醫事C),1R0200024,1,新北市,鶯歌區,新北市鶯歌區鳳鳴里永和街184號1樓,121.3363113403,24.9704551697,C,巷弄長照站,新北市,板橋區;永和區;鶯歌區;三峽區;淡水區;土城區;林口區,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20210101.0,20211231.0,20210525 18:22:05
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-鳳鳴共修處(醫事C),1R0200024,1,新北市,鶯歌區,新北市鶯歌區鳳鳴里永和街184號1樓,121.3363113403,24.9704551697,C,巷弄長照站,新北市,鶯歌區,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20200701.0,20201231.0,20210128 14:42:46
五甘心物理治療所-樹林區(醫事C),B40200028,B4,新北市,樹林區,新北市樹林區潭底里保安街一段274號1樓,121.4195632935,24.9970836639,C,巷弄長照站,新北市,樹林區,02-85213385,wugunshing@gmail.com,廖泰翔,20190701.0,20211231.0,20210526 17:57:14
寶興護理之家-新店寶福據點(醫事C),A30200174,A3,新北市,新店區,新北市新店區寶福里寶興路39號1樓,121.5491333008,24.9742088318,B,喘息服務,新北市,新店區,02-29109980,bcnh2015@gmail.com,廖麗如,20250101.0,20271231.0,20250425 11:31:23
社團法人新北市博德書院文教公益推廣協會(崁頂站)(社照C),BF0200154,BF,新北市,淡水區,新北市淡水區崁頂里中山北路二段381巷128號1樓,121.4429244995,25.1859931946,C,巷弄長照站,新北市,淡水區,090514865702-26266198,bdclub128@gmail.com,林俊仁,20220101.0,20231231.0,20230628 15:33:21
財團法人台灣老人急重症基金會(社照C) ,BF0200162,BF,新北市,三芝區,新北市三芝區埔坪里中山路二段18號,121.5027542114,25.2556648254,C,巷弄長照站,新北市,三芝區,0920357246,cmp85910@gmail.com,蔡正河,20230101.0,20231231.0,20230626 15:37:10
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務,基隆市,中正區;七堵區;暖暖區;仁愛區;中山區;安樂區;信義區,0912465002,5201314168@yahoo.com.tw,姚柔羽,20241126.0,20270330.0,20250319 14:09:54
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務(CC01),基隆市,中正區;七堵區;暖暖區;仁愛區;中山區;安樂區;信義區,0912465002,5201314168@yahoo.com.tw,姚柔羽,20241126.0,20270330.0,20250319 14:21:07
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-新永和聯絡處(醫事C),1R0200022,1,新北市,永和區,新北市永和區中溪里中山路一段130號,121.510383606,25.0100650787,C,巷弄長照站,新北市,永和區,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20200701.0,20201231.0,20210127 17:40:46
社團法人中華民國紳士協會(社照C),BE0200063,BE,新北市,樹林區,新北市樹林區三福里福興街17號,121.4043426514,25.0166110992,C,巷弄長照站,新北市,樹林區,0939524141,jani@firstins.com.tw,簡文勇,20220101.0,20221231.0,20220503 10:35:05
好家人健康長期照護事業有限公司附設新北市私立延吉居家長照機構-土城廷寮據點(醫事C),1V0200036,1,新北市,土城區,新北市土城區廷寮里延吉街253巷20號1樓,121.4677734375,24.9840564728,C,巷弄長照站,新北市,土城區,2260-5685,Shan70226@gmail.com,吳家慧,20200601.0,20211231.0,20210526 17:54:26
好家人健康長期照護事業有限公司附設新北市私立延吉居家長照機構-土城廷寮據點(醫事C),1V0200036,1,新北市,土城區,新北市土城區廷寮里延吉街253巷20號1樓,121.4677734375,24.9840564728,B,喘息服務,新北市,土城區,2260-5685,Shan70226@gmail.com,吳家慧,20250101.0,20271231.0,20250425 14:15:16
臺北市私立家福居家長照機構,1X0100029,1,臺北市,信義區,臺北市信義區六合里松仁路252號1樓,121.5693054199,25.024438858,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,87861127,joyce910524@yahoo.com.tw,張嘉真,20210330.0,20211231.0,20210407 10:27:12
財團法人台灣省私立健順養護中心(新店柴埕公共托老中心)(社照C),BF0200155,BF,新北市,新店區,新北市新店區柴埕里安民街79號5樓,121.5165710449,24.9673786163,C,巷弄長照站,新北市,新店區,02-22121753,chiche22121753@gmail.com,黃禎祥,20220101.0,20221231.0,20220503 10:31:08
新北市三芝區樂天社區發展協會(社照C),BF0200160,BF,新北市,三芝區,新北市三芝區興華里楓子林47-1號,121.5017776489,25.2066745758,C,巷弄長照站,新北市,三芝區,26371314,a0933088534@yahoo.com.tw,杜國偵,20220101.0,20231231.0,20230628 15:42:46
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,0912465002,5201314168@yahoo.com.tw,姚柔羽,20231229.0,20251231.0,20231229 11:02:49
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務(CC01),桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,0912465002,5201314168@yahoo.com.tw,姚柔羽,20230203.0,20241231.0,20230802 17:19:14
黃志勳診所,B20200198,B2,新北市,五股區,新北市五股區成泰路二段69號1樓,121.4379577637,25.0837211609,B,居家失能個案家庭醫師照護服務,新北市,五股區,02-22910978,hwang100@ms2.hinet.net,黃志勳,20250101.0,20271231.0,20241227 14:03:17
恩耆股份有限公司附設新北市私立惠澤居家長照機構,1R0200014,1,新北市,板橋區,新北市板橋區新興里南雅南路一段3巷4號2樓,121.4563217163,25.0062465668,B,專業照護服務,新北市,板橋區;中和區,(02)2272-0885,huize.hc@gmail.com,蕭乃彰,20220101.0,20241231.0,20220302 10:46:21
新北市私立文昌居家長照機構,1X0200068,1,新北市,樹林區,新北市樹林區中山路一段186-1號3樓,121.4215011597,24.9886207581,B,喘息服務,新北市,板橋區;新莊區;樹林區,02-2685-2328,2020wenchang@gmail.com,游沛蓁,20250101.0,20271231.0,20241224 16:00:06
衛生福利部臺北醫院附設居家護理所,B10200098,B1,新北市,新莊區,新北市新莊區長青街6號2樓,121.4596252441,25.0432395935,B,專業照護服務,新北市,新莊區;五股區;泰山區,02-22765566,nurse22008@tph.mohw.gov.tw,何美椒,20220101.0,20241231.0,20220328 16:55:18
品安診所,B20200197,B2,新北市,板橋區,新北市板橋區忠孝路96號1樓,121.4618225098,25.0020141602,B,居家失能個案家庭醫師照護服務,新北市,板橋區,02-29610618,fivemouth@gmail.com,呂品,20250101.0,20271231.0,20250110 16:51:48
(桃園特約)鐵牛居家職能治療所,B20200182,B2,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564453,24.93592453,B,專業照護服務(CC01),桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,0912465002,5201314168@yahoo.com.tw,姚柔羽,20231229.0,20251231.0,20240306 16:20:19
行天宮醫療志業醫療財團法人附設恩主公居家護理所,B10200091,B1,新北市,三峽區,新北市三峽區復興路367巷4號1~2樓,121.3633346558,24.9382572174,B,專業照護服務,新北市,樹林區;鶯歌區;三峽區,02-26723456#8714,11038@km.eck.org.tw,陳秀玲,20220101.0,20241231.0,20220315 13:42:55
社團法人中華民國新希望關懷協會(社照C),BE0200059,BE,新北市,林口區,新北市林口區湖南里文林六街62巷11號1樓,121.3717727661,25.08177948,C,巷弄長照站,新北市,林口區,02-26099990,elaine945@gmail.com,楊鑫,20220101.0,20221231.0,20220503 09:06:51
新北市土城區頂欣社區發展協會(社照C),BF0200143,BF,新北市,土城區,新北市土城區頂新里中央路四段283-1號1樓,121.4118347168,24.95271492,C,巷弄長照站,新北市,土城區,0930335838,winnie27919@gmail.com,許元皇,20220101.0,20221231.0,20220502 16:38:25
康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,1V0100025,1,臺北市,大同區,臺北市大同區民權西路225巷6號1樓,121.5100250244,25.0688285828,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0225995980,kangchieh20200909@gmail.com,黃明聖,20240101.0,20261231.0,20231229 10:08:04
康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,1V0100025,1,臺北市,大同區,臺北市大同區民權西路225巷6號1樓,121.5100250244,25.0688285828,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0225995980,kangchieh20200909@gmail.com,黃明聖,20201126.0,20241231.0,20230202 13:59:50
台北市梘尾關懷互助協會,BF0100179,BF,臺北市,文山區,臺北市文山區景慶里萬慶街6號,121.5402526855,24.9923248291,B,喘息服務,臺北市,文山區,02-89351788,older.hearing@msa.hinet.net,蔡淵輝,20250101.0,20261231.0,20241105 19:15:10
新北市私立大心居家長照機構,1X0200069,1,新北市,樹林區,新北市樹林區南園里大義路238號1樓,121.3777923584,24.9460945129,A,個案管理服務,新北市,樹林區;三峽區;土城區,2680-8878,dasin.homecare@gmail.com,簡秀娟,20250101.0,20250630.0,20241231 16:28:58
新北市私立禾康居家長照機構,1X0200070,1,新北市,板橋區,新北市板橋區重慶路345號2樓,121.4641494751,24.9980621338,B,居家服務,新北市,板橋區;中和區;樹林區;三峽區;土城區,0922358844,hekangservice@gmail.com,黃少堂,20250101.0,20271231.0,20241205 11:21:16
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構,1V0200027,1,新北市,鶯歌區,新北市鶯歌區國慶街172號2樓,121.353843689,24.9532337189,B,專業照護服務,新北市,新店區;樹林區;鶯歌區;三峽區;土城區,7709-1222,honear2018@gmail.com,邱青萸,20220101.0,20241231.0,20220406 13:58:18
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構,1V0200027,1,新北市,鶯歌區,新北市鶯歌區國慶街172號2樓,121.353843689,24.9532337189,B,喘息服務,新北市,新店區;樹林區;鶯歌區;三峽區;土城區,7709-1222,honear2018@gmail.com,邱青萸,20250101.0,20271231.0,20241225 15:12:31
大允有限公司附設新北市私立大允居家長照機構,1V0200028,1,新北市,板橋區,新北市板橋區民族路276巷1弄13號1、2樓,121.4701766968,25.0065021515,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;樹林區;土城區,02-2273-6070,dayunlc2020@gmail.com,蔡培禎,20250101.0,20271231.0,20241220 10:30:29
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20240101.0,20261231.0,20240102 11:08:40
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20250101.0,20261231.0,20250204 15:19:20
台灣居護股份有限公司附設臺北市私立聯承居家長照機構,1R0100025,1,臺北市,大安區,臺北市大安區義村里忠孝東路3段136號11樓1102辦公室,121.5377883911,25.0415019989,B,喘息服務,臺北市,大安區;中正區;文山區,82588088,thnbuurtzorg@gmail.com,汪秋蓉,20210223.0,20241231.0,20230202 16:35:32
衛生福利部臺北醫院附設居家護理所,B10200098,B1,新北市,新莊區,新北市新莊區長青街6號2樓,121.4596252441,25.0432395935,B,專業照護服務,新北市,新莊區;五股區;泰山區,02-22765566,nurse22008@tph.mohw.gov.tw,何美椒,20250101.0,20271231.0,20250204 13:44:03
社團法人中華仁親社區關懷協會(社照C),BF0200174,BF,新北市,淡水區,新北市淡水區水碓里北新路2-1號2樓,121.4443435669,25.1776828766,C,巷弄長照站,新北市,淡水區,02-2626-9667,j77tan@yahoo.com.tw,陳瓊芳,20220101.0,20231231.0,20230628 15:29:43
財團法人老五老基金會新北市石碇楓子林公共托老中心(社照C),BD0200063,BD,新北市,石碇區,新北市石碇區楓子林32-1號3樓,121.6423110962,25.0101356506,C,巷弄長照站,新北市,石碇區,(02)26632885,tp@ofo.org.tw,林正介,20220101.0,20221231.0,20220503 08:18:07
財團法人中華民國佛教慈濟慈善事業基金會新北市私立慈濟蘆洲綜合長照機構-海山聯絡處(醫事C),1R0200026,1,新北市,土城區,新北市土城區大安里中央路三段42號5樓之1,121.4372940063,24.9679756165,C,巷弄長照站,新北市,土城區,(02)2218-7770分機2224,sayyes103@gmail.com,釋證嚴,20200731.0,20201231.0,20210128 14:47:54
康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,1V0100025,1,臺北市,大同區,臺北市大同區民權西路225巷6號1樓,121.5100250244,25.0688285828,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0225995980,kangchieh20200909@gmail.com,黃明聖,20200928.0,20231231.0,20220104 18:23:33
康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,1V0100025,1,臺北市,大同區,臺北市大同區民權西路225巷6號1樓,121.5100250244,25.0688285828,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0225995980,kangchieh20200909@gmail.com,黃明聖,20250101.0,20261231.0,20241119 16:24:54
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構,1V0200027,1,新北市,鶯歌區,新北市鶯歌區國慶街172號2樓,121.353843689,24.9532337189,A,個案管理服務,新北市,新店區;樹林區;鶯歌區;三峽區;土城區,7709-1222,honear2018@gmail.com,邱青萸,20250101.0,20250630.0,20241231 16:10:03
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構,1V0200027,1,新北市,鶯歌區,新北市鶯歌區國慶街172號2樓,121.353843689,24.9532337189,B,專業照護服務,新北市,新店區;樹林區;鶯歌區;三峽區;土城區,7709-1222,honear2018@gmail.com,邱青萸,20250101.0,20271231.0,20241225 15:12:57
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20211101.0,20231231.0,20220207 14:43:48
新北市深坑區衛生所-深坑第一市民活動中心(醫事C),B20200195,B2,新北市,深坑區,新北市深坑區深坑里平埔街16號6樓,121.6154327393,25.0015945435,C,巷弄長照站,新北市,深坑區,02-26621567,aj8178@ntpc.gov.tw,林幸玟,20200801.0,20201231.0,20210127 17:24:27
新北市蘆洲區信義里辦公處(社照C),BG0200042,BG,新北市,蘆洲區,新北市蘆洲區信義里民族路167巷10號,121.4784622192,25.0883483887,C,巷弄長照站,新北市,蘆洲區,0926-888136,AJ9449@ntpc.gov.tw,郭騰芳,20220101.0,20221231.0,20220503 10:07:59
財團法人私立廣恩老人養護中心附設新北市私立土城頂埔社區長照機構,2S0200030,2,新北市,土城區,新北市土城區中央路四段271巷12號,121.4147644043,24.9538173676,B,日間照顧服務,新北市,板橋區;中和區;新店區;樹林區;三峽區;土城區,02-22695333,gndc_tc@guannenn.org.tw,林偉峰,20250101.0,20271231.0,20241227 15:05:16
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20211022.0,20241231.0,20221229 23:00:09
衛生福利部臺北醫院附設新莊悅心社區長照機構(醫事C),2A0200002,2,新北市,新莊區,新北市新莊區思賢里長青街6號1樓,121.4576416016,25.042339325,C,巷弄長照站,新北市,新莊區,(02)2276-1136轉5200,sec33342@tph.mohw.gov.tw,鄭舜平,20210101.0,20211231.0,20210526 16:26:51
新北市蘆洲區仁義里辦公處(社照C),BG0200040,BG,新北市,蘆洲區,新北市蘆洲區仁義里集賢路245號7樓,121.4816665649,25.0846862793,C,巷弄長照站,新北市,蘆洲區,2289-1048,AJ9449@ntpc.gov.tw,何益銘,20220101.0,20221231.0,20220503 10:07:37
財團法人新北市自強基督教板橋浸禮聖經會(社照C),BD0200061,BD,新北市,板橋區,新北市板橋區自強里大智街13號,121.4557418823,25.0148181915,C,巷弄長照站,新北市,板橋區,29654997,dcbbc1966@gmail.com,羅中明,20240101.0,20241231.0,20240531 21:11:02
財團法人私立廣恩老人養護中心附設新北市私立土城頂埔社區長照機構,2S0200030,2,新北市,土城區,新北市土城區中央路四段271巷12號,121.4147644043,24.9538173676,B,喘息服務,新北市,板橋區;中和區;新店區;樹林區;三峽區;土城區,02-22695333,gndc_tc@guannenn.org.tw,林偉峰,20250101.0,20271231.0,20241227 15:05:52
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,日間照顧服務,新北市,汐止區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20250101.0,20271231.0,20241219 14:26:08
圓石實業股份有限公司附設臺北市私立內湖圓石社區長照機構,2V0100001,2,臺北市,內湖區,臺北市內湖區民權東路6段180巷6號8樓,121.5926513672,25.068195343,B,喘息服務,新北市,汐止區,02-2790-2090,contact@roundstone.com.tw,侯克瀛,20250101.0,20271231.0,20241219 14:26:30
(新北)祝三實業股份有限公司,BA0200014,BA,新北市,板橋區,新北市板橋區遠東路1號5樓B室,121.4575424194,24.9988594055,B,交通接送服務,新北市,板橋區;中和區;永和區;樹林區;土城區,02-2953-5583#6675,junyan.chen@trihce.com,蕭中正,20250101.0,20271231.0,20241224 10:13:03
(新北)社團法人臺灣58金融仕家協會,BE0100071,BE,臺北市,萬華區,臺北市萬華區西昌街171之2號1、2樓,121.5007019043,25.0389194489,B,營養餐飲服務,新北市,金山區;萬里區,(02)2311-2758,t58@t58fa.org,林仁豐,20220101.0,20241231.0,20220819 14:47:24
社團法人台灣微光行動協會,BE0200060,BE,新北市,新店區,新北市新店區文化路80巷11號1樓,121.5448303223,24.9814319611,B,交通接送服務(DA01),新北市,板橋區;中和區;永和區;新店區;樹林區;鶯歌區;三峽區;土城區;深坑區;石碇區;烏來區,(02)2912-7989,terryliu@bethelight.org.tw,李嘉峰,20250101.0,20271231.0,20250109 15:56:04
社團法人台灣微光行動協會,BE0200060,BE,新北市,新店區,新北市新店區文化路80巷11號1樓,121.5448303223,24.9814319611,B,社區式交通接送服務(BD03),新北市,板橋區;中和區;永和區;新店區;樹林區;鶯歌區;三峽區;土城區;深坑區;石碇區;烏來區,(02)2912-7989,terryliu@bethelight.org.tw,李嘉峰,20250101.0,20271231.0,20250109 15:56:38
陽光藥師藥局,B30200027,B3,新北市,三重區,新北市三重區三和路二段182號1樓,121.4987258911,25.0688610077,B,專業照護服務,新北市,三重區;蘆洲區,02-29788120,b90403027@yahoo.com.tw,陳伯瑋,20220101.0,20241231.0,20220401 11:06:50
新北市私立樂福社區長照機構,2X0200011,2,新北市,鶯歌區,新北市鶯歌區西鶯里中山路142號2樓,121.3499526978,24.9571285248,B,日間照顧服務,新北市,鶯歌區;三峽區,2670-3636,deyi821@gmail.com,金婷,20250101.0,20271231.0,20241220 11:54:36
