機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
有限責任台中市居家照顧服務勞動合作社私立北區樂齡社區長照機構,2R0800010,2,臺中市,北區,臺中市北區建興里018鄰衛道路155之2號1樓,120.6829223633,24.1622982025,B,喘息服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-22354840,gfcare@gfcare.org,祝佩貞,20250101,20271231,20241224 15:40:30
臺北榮民總醫院桃園分院附設松柏園護理之家,A30400114,A3,桃園市,桃園區,桃園市桃園區三元里成功路三段100號之3,121.3252410889,25.0043792725,B,喘息服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,3384889,N291@tyvh.gov.tw,鄒芳榆,20240105,20251231,20240105 13:19:35
禾安康藥局,B31000005,B3,南投縣,埔里鎮,南投縣埔里鎮南昌街219號,120.9644851685,23.9663105011,C,巷弄長照站,南投縣,埔里鎮,049-2900219,welfare2900219@gmail.com,楊于璇,20240101,20241231,20241210 09:05:02
新竹縣尖石鄉衛生所,BG0600001,BG,新竹縣,尖石鄉,新竹縣尖石鄉嘉樂村2鄰61號,121.2022705078,24.705619812,C,巷弄長照站,新竹縣,尖石鄉,035842356,8356090@hchg.gov.tw,何永貴,20200701,20211231,20210203 10:35:29
社團法人臺中市松霖居多元全人發展協會附設私立松霖居社區長照機構,2R0800008,2,臺中市,清水區,臺中市清水區中社里31鄰建國路126號1樓,120.5593261719,24.2710819244,B,日間照顧服務,臺中市,清水區;沙鹿區;梧棲區;大肚區;龍井區,04-26261091,songlinju.daycare@gmail.com,蕭逸安,20250101,20271231,20250124 10:42:12
詠生五甘心物理治療所(前鎮區竹中里C),B41500038,B4,高雄市,前鎮區,高雄市前鎮區竹中里廣州三街351號,120.3194503784,22.6144580841,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,(07)726-1922 ,shishi9712@gmail.com,吳姵蓉,20240701,20261231,20240628 11:15:59
台灣相信社會福利發展協會私立蘭社區長照機構,2R0800009,2,臺中市,大里區,臺中市大里區仁德里20鄰至善路242號1樓,120.6968536377,24.0956668854,B,日間照顧服務,臺中市,南區;烏日區;霧峰區;太平區;大里區,04-24963180,taiwan.believe1117@gmail.com,許昭雯,20250101,20271231,20241212 17:13:40
台灣相信社會福利發展協會私立蘭社區長照機構,2R0800009,2,臺中市,大里區,臺中市大里區仁德里20鄰至善路242號1樓,120.6968536377,24.0956668854,B,喘息服務,臺中市,南區;烏日區;霧峰區;太平區;大里區,04-24963180,taiwan.believe1117@gmail.com,許昭雯,20250101,20271231,20241212 17:14:43
屏東縣私立永生居家長照機構,1X1600034,1,屏東縣,潮州鎮,屏東縣潮州鎮蓬萊里蓬榮街16號1樓,120.542350769,22.544462204,B,喘息服務,屏東縣,潮州鎮;東港鎮;萬巒鄉;內埔鄉;竹田鄉;新園鄉;崁頂鄉;南州鄉;琉球鄉,08-7880883,yungsheng0205@gmail.com,簡玲雅,20210419,20231231,20240103 18:20:09
屏東縣私立永生居家長照機構,1X1600034,1,屏東縣,潮州鎮,屏東縣潮州鎮蓬萊里蓬榮街16號1樓,120.542350769,22.544462204,B,居家服務,屏東縣,潮州鎮;東港鎮;萬巒鄉;內埔鄉;竹田鄉;新埤鄉;枋寮鄉;新園鄉;崁頂鄉;林邊鄉;南州鄉;佳冬鄉;琉球鄉,08-7880883,yungsheng0205@gmail.com,簡玲雅,20240101,20261231,20240103 18:22:36
社團法人中華長照協會附設臺北市私立永樂居家長照機構,1R0100029,1,臺北市,文山區,臺北市文山區羅斯福路六段134號2樓,121.5442276001,24.9992790222,B,居家服務,臺北市,大安區;中正區;文山區,02-2930-6919,chxclc001@gmail.com,金國良,20210315,20231231,20220324 15:19:56
社團法人台灣多元社會福利協會(三重過田站)(社照C),BF0200209,BF,新北市,三重區,新北市三重區過田里新北市三重區過田里過圳街7巷5號1樓,121.4894714355,25.0590419769,C,巷弄長照站,新北市,三重區,02-28927001,dfjude08@gmail.com,林政緯,20220101,20231231,20230530 19:07:05
敬一銀齡事業股份有限公司附設桃園市私立寶平綜合長照機構,4R0400004,4,桃園市,桃園區,桃園市桃園區寶安里南平路598號1樓,121.2918624878,25.0154838562,B,日間照顧服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,03-3017188,judy@genuinecare.com.tw,楊宜菁,20211012,20251231,20250203 10:47:11
社團法人中華長照協會附設臺北市私立永樂居家長照機構,1R0100029,1,臺北市,文山區,臺北市文山區羅斯福路六段134號2樓,121.5442276001,24.9992790222,B,喘息服務,臺北市,松山區;信義區;大安區;中正區;大同區;文山區,02-2930-6919,chxclc001@gmail.com,金國良,20250101,20261231,20241120 14:31:19
社團法人台灣五府千歲慈善展望會,BF1600241,BF,屏東縣,九如鄉,屏東縣九如鄉後庄村012鄰後庄路68號,120.5015792847,22.7482433319,C,巷弄長照站,屏東縣,九如鄉,(08)775-6995,a251476@oa.pthg.gov.tw,龔泰文,20200101,20221231,20221122 08:31:03
屏東縣佳冬鄉羌園社區發展協會,BF1600250,BF,屏東縣,佳冬鄉,屏東縣佳冬鄉羌園村內管路25號(福園宮),120.5292434692,22.4297771454,C,巷弄長照站,屏東縣,佳冬鄉,0912-812376,a251476@oa.pthg.gov.tw,洪燦和,20200101,20241231,20240430 10:29:11
尚毅牙醫診所(鼓山區興昌里C),B21500269,B2,高雄市,楠梓區,高雄市楠梓區興昌里盛昌街222號,120.2879104614,22.7143306732,C,巷弄長照站,高雄市,楠梓區,07-5885719,a0917031653@gmail.com,劉俊毅,20201001,20251231,20241111 11:34:25
屏東縣屏東市玉成社區發展協會,BF1600263,BF,屏東縣,屏東市,屏東縣屏東市玉成里007鄰公興路621號,120.4739990234,22.6363506317,C,巷弄長照站,屏東縣,屏東市,0963-022113,a251476@oa.pthg.gov.tw,簡同慰,20220901,20221231,20221122 08:22:34
屏東縣新埤鄉獅頭社區發展協會,BF1600272,BF,屏東縣,新埤鄉,屏東縣新埤鄉箕湖村新華路76號,120.5940246582,22.510383606,C,巷弄長照站,屏東縣,新埤鄉,0935-412698,a251476@oa.pthg.gov.tw,張信永,20200101,20241231,20240430 11:53:51
有限責任臺灣第二照顧服務勞動合作社附設桃園市私立二顧居家長照機構,1T0400003,1,桃園市,中壢區,桃園市中壢區明德里環中東路二段628號,121.2355804443,24.9771118164,B,喘息服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,03-4634046,s111038@secondcare.org.tw,伍崑崙,20231220,20251231,20231228 17:13:49
苗栗縣私立金田居家長照機構,1X0700009,1,苗栗縣,竹南鎮,苗栗縣竹南鎮海口里10鄰保福路8號1樓,120.8620681763,24.6748790741,B,喘息服務,苗栗縣,苗栗市;苑裡鎮;通霄鎮;竹南鎮;頭份市;後龍鎮;卓蘭鎮;大湖鄉;公館鄉;銅鑼鄉;南庄鄉;頭屋鄉;三義鄉;西湖鄉;造橋鄉;三灣鄉;獅潭鄉;泰安鄉,037-481663,a183853@yahoo.com.tw,黃玲琪,20240201,20261231,20240621 10:51:17
樹里居家物理治療所,B40800043,B4,臺中市,南區,臺中市南區樹德里樹德三巷31號1樓,120.6481933594,24.1131439209,B,專業照護服務(CC01),臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0981-712708,mic9575@gmail.com,柳青宜,20220101,20241231,20230802 17:19:14
樹里居家物理治療所,B40800043,B4,臺中市,南區,臺中市南區樹德里樹德三巷31號1樓,120.6481933594,24.1131439209,B,專業照護服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;烏日區;霧峰區;太平區;大里區,0981-712708,mic9575@gmail.com,柳青宜,20250101,20271231,20250102 15:20:42
樹里居家物理治療所,B40800043,B4,臺中市,南區,臺中市南區樹德里樹德三巷31號1樓,120.6481933594,24.1131439209,B,專業照護服務(CC01),臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;東勢區;新社區;霧峰區;太平區;大里區,0981-712708,mic9575@gmail.com,柳青宜,20250101,20271231,20250102 15:22:17
社團法人南投縣社區家庭支援協會附設南投縣私立迦南居家式長期照顧服務機構-中崎巷弄長照站,1R1000027,1,南投縣,竹山鎮,南投縣竹山鎮中崎里集山路三段1392號,120.6686859131,23.757484436,C,巷弄長照站,南投縣,竹山鎮,049-2647906,minmin12140928@yahoo.com.tw,曾紀平,20210101,20211231,20210508 13:29:01
屏東縣萬丹鄉興安社區發展協會,BF1600290,BF,屏東縣,萬丹鄉,屏東縣萬丹鄉興安村興化廍路57號,120.4951095581,22.5476894379,C,巷弄長照站,屏東縣,萬丹鄉,0922-899220,a251476@oa.pthg.gov.tw,許時銘,20210301,20241231,20240430 14:43:28
嘉陞健康事業股份有限公司附設新北市私立嘉陞居家長照機構,1R0200037,1,新北市,三重區,新北市三重區錦通里重陽路2段46號1樓,121.5004348755,25.0641498566,B,喘息服務,新北市,板橋區;三重區;新莊區;樹林區;蘆洲區;五股區;泰山區;林口區;八里區,2974-6671,goodcare0001@gmail.com,黃海同,20250101,20271231,20241223 14:24:18
彰化縣私立天晴社區長照機構,2X0900022,2,彰化縣,和美鎮,彰化縣和美鎮愛國路59號1樓,120.50025177,24.1040153503,B,家庭托顧服務,彰化縣,10;彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉,0978027670,zx7525671@yahoo.com.tw,王俊傑,20220101,20231231,20220106 14:22:38
彰化縣私立天晴社區長照機構,2X0900022,2,彰化縣,和美鎮,彰化縣和美鎮愛國路59號1樓,120.50025177,24.1040153503,B,家庭托顧服務,彰化縣,10;彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉,0978027670,zx7525671@yahoo.com.tw,王俊傑,20220101,20231231,20220106 14:22:58
彰化縣私立天晴社區長照機構,2X0900022,2,彰化縣,和美鎮,彰化縣和美鎮愛國路59號1樓,120.50025177,24.1040153503,B,家庭托顧服務,彰化縣,彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉;15,0978027670,zx7525671@yahoo.com.tw,王俊傑,20220101,20231231,20220106 14:23:37
彰化縣私立天晴社區長照機構,2X0900022,2,彰化縣,和美鎮,彰化縣和美鎮愛國路59號1樓,120.50025177,24.1040153503,B,家庭托顧服務,彰化縣,10;彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉;15;5,0978027670,zx7525671@yahoo.com.tw,王俊傑,20240101,20261231,20240801 21:24:39
豐田診所,B20400130,B2,桃園市,八德區,桃園市八德區豐田二路56號,121.2881317139,24.9277362823,B,居家失能個案家庭醫師照護服務,桃園市,桃園區;中壢區;大溪區;八德區,03-3656019,Fongtian56@gmail.com,陳家豪,20240101,20251231,20240510 11:47:48
惟易物理治療所,B40800048,B4,臺中市,北屯區,臺中市北屯區柳陽西街94巷30號,,,B,專業照護服務(CC01),臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0921563600,dog830731j@gmail.com,謝偉鈺,20220105,20241231,20230802 17:19:14
惟易物理治療所,B40800048,B4,臺中市,北屯區,臺中市北屯區柳陽西街94巷30號,,,B,專業照護服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0921563600,dog830731j@gmail.com,謝偉鈺,20220105,20241231,20220217 09:50:09
惟易物理治療所,B40800048,B4,臺中市,北屯區,臺中市北屯區柳陽西街94巷30號,,,B,專業照護服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,0921563600,dog830731j@gmail.com,謝偉鈺,20250101,20271231,20241120 09:38:56
南投縣草屯鎮復興社區發展協會,BF1000099,BF,南投縣,草屯鎮,南投縣草屯鎮復興里復興路367號,120.6684188843,23.9672107697,B,喘息服務,南投縣,草屯鎮,0908-296267,a0908296267@gmail.com,白庭瑞,20220401,20221231,20220408 16:04:45
南投縣竹山鎮竹山社區發展協會,BF1000105,BF,南投縣,竹山鎮,南投縣竹山鎮竹山里橫街90號,120.6830215454,23.7562179565,B,喘息服務,南投縣,竹山鎮,0933-179985,chushan557@yahoo.com.tw,曾鈺琄,20240101,20251231,20240116 11:03:03
南投縣善福關懷協會,BF1000107,BF,南投縣,南投市,南投縣南投市漳和里興和巷140號,120.6790237427,23.9141769409,C,巷弄長照站,南投縣,南投市,049-2240540,A0989658053@gmai|com,劉阿丹,20210601,20211231,20210611 09:40:06
私立永承社區長照機構,2X0800050,2,臺中市,北屯區,臺中市北屯區東光里11鄰北屯路385號4樓之1,120.6979980469,24.171918869,B,日間照顧服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-22434755,yongchen8723@gmail.com,周承漢,20220101,20241231,20230629 16:19:30
有限責任基隆市第一照顧服務勞動合作社附設基隆市私立第一居家長照機構,1N0300001,1,基隆市,中山區,基隆市中山區西華里西定路106-5號,121.7349777222,25.1335716248,B,居家服務,基隆市,中正區;七堵區;暖暖區;仁愛區;中山區;安樂區;信義區,02-24250679,we30061977@gmail.com,温秀嬌,20231206,20251231,20250204 08:52:32
北醫大管理顧問股份有限公司附設私立君蔚居家長照機構,1R0100036,1,臺北市,信義區,臺北市信義區中興里信義路4段375號4樓之7,121.5577316284,25.0332832336,A,個案管理服務,臺北市,大安區,02-2345-5288,dreamway.hc@gmail.com,張詩鑫,20250101,20261231,20241231 17:10:50
財團法人高雄市私立聖和社會福利慈善事業基金會附設高雄市私立馨田社區(日間照顧)長照機構,2S1500016,2,高雄市,岡山區,高雄市岡山區仁義里岡山路9號1樓,120.2965087891,22.786397934,B,日間照顧服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-6071466,xintian.daycare@gmail.com,林文雄,20210928,20261231,20240701 10:26:39
大元診所,B20800320,B2,臺中市,大甲區,臺中市大甲區順天路136號1樓,120.6221694946,24.344587326,B,居家失能個案家庭醫師照護服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-26802250,DY26802250@gmail.com,朱柏宇,20240701,20261231,20240513 15:33:42
祈癒職能治療所,B50400012,B5,桃園市,平鎮區,桃園市平鎮區廣泰路201巷24號1樓及2樓,121.2086334229,24.9113044739,B,專業照護服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,0989510851,qiyuoccupation@gmail.com,邱鉉皓,20231221,20251231,20231225 12:04:51
社團法人台灣樂活服務發展協會附設臺北市私立樂活居家長照機構,1R0100037,1,臺北市,大安區,臺北市大安區通化里信義路4段306號2樓L1室,121.5548629761,25.0329437256,B,居家服務,臺北市,大安區;大同區;士林區;北投區,27552733,happy@happylife.org.tw,馬瑞辰,20211202,20231231,20211202 17:25:45
財團法人高雄市私立萃文書院社會福利慈善事業基金會附設仁惠社區(日間照顧)長照機構,2S1500017,2,高雄市,三民區,高雄市三民區九如一路58號12樓,120.3428573608,22.6367282867,B,日間照顧服務,高雄市,三民區,07-3802030,jwdc1090227@gmail.com,黃碧恭,20210906,20261231,20240701 16:50:20
財團法人高雄市私立萃文書院社會福利慈善事業基金會附設仁惠社區(日間照顧)長照機構,2S1500017,2,高雄市,三民區,高雄市三民區九如一路58號12樓,120.3428573608,22.6367282867,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-3802030,jwdc1090227@gmail.com,黃碧恭,20210906,20261231,20240701 16:50:20
臺南市私立大馨居家長照機構,1X1400032,1,臺南市,善化區,臺南市善化區小新里小新營227號1樓,120.3206787109,23.1287879944,B,居家服務,臺南市,麻豆區;下營區;善化區,06-5836960,dahshin6960@gmail.com,廖韋恩,20211105,20270228,20240321 14:39:18
青松長照社團法人附設臺中市私立夏田青松住宿長照機構,3L0800001,3,臺中市,大里區,臺中市大里區夏田里009鄰中投西路三段219號6-7樓,120.6635665894,24.0881767273,B,喘息服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-24060333,ching125@qingsong.com.tw,林育儀,20250101,20271231,20250117 16:23:45
臺中市私立金禾居家長照機構,1X0800179,1,臺中市,石岡區,臺中市石岡區萬安里002鄰豐勢路1139號1樓,120.7759857178,24.2765445709,B,居家服務,臺中市,豐原區;東勢區;后里區;神岡區;潭子區;大雅區;新社區;石岡區,0911905265,ck920308@hotmail.com,傅惠祺,20250101,20271231,20250204 13:51:28
臺中市私立暖暖居家長照機構,1X0800180,1,臺中市,西區,臺中市西區公正里016鄰向上路一段519號1樓,120.6522979736,24.1465950012,B,居家服務,臺中市,中區;東區;南區;西區;北區;烏日區;霧峰區;太平區;大里區,04-24718329,nuannuanhomecare@gmail.com,葉思妤,20250101,20271231,20241113 17:41:27
寓安有限公司附設新北市私立愛瑞家居家長照機構,1V0200050,1,新北市,新莊區,新北市新莊區中安街3號6樓之1,121.4528579712,25.0453548431,B,喘息服務,新北市,板橋區;三重區;新莊區;樹林區;蘆洲區;五股區,0915810317,eccahomecare@gmail.com,蔡佩芸,20250101,20271231,20241213 11:17:43
新北市私立佳耀居家長照機構-淡水新春據點(醫事C),1X0200093,1,新北市,淡水區,新北市淡水區新春里010鄰中山北路一段275巷16號1樓,121.4433364868,25.1814537048,C,巷弄長照站,新北市,淡水區,(02)2625-7846,jiayaoltc@gmail.com,張瑜玲,20210501,20211231,20210526 18:20:20
高雄市仁武區仁和社區發展協會,BF1500215,BF,高雄市,仁武區,高雄市仁武區仁和里仁雄路17-12號,120.3524246216,22.6807003021,C,巷弄長照站,高雄市,仁武區,0988016586,a0988016586@gmail.com,鄭加明,20210101,20211231,20210531 11:50:25
社團法人高雄市育仁社區關愛協會,BE1500102,BE,高雄市,岡山區,高雄市岡山區岡山里岡山路436號,120.2957839966,22.7968406677,C,巷弄長照站,高雄市,岡山區,07-6241223,hcs2000.a436@gmail.com,葉恆序,20210101,20211231,20210531 15:23:23
臺南市私立喜樂社區長照機構,2X1400023,2,臺南市,安平區,臺南市安平區文平里建平7街58巷61號1樓,120.1830368042,22.9887504578,B,家庭托顧服務,臺南市,東區;北區;安南區;安平區;中西區,0925134788,care.service@msa.hinet.net,王偉霞,20210625,20270228,20240305 11:43:02
京通小客車租賃有限公司,BA1700006,BA,宜蘭縣,宜蘭市,宜蘭縣宜蘭市大福路一段227巷3弄52號,121.7648391724,24.7637519836,B,交通接送服務,宜蘭縣,宜蘭市;頭城鎮;礁溪鄉;壯圍鄉;員山鄉,02-29948700,anbuddha@gmail.com,王巍,20210601,20221231,20220208 14:01:42
臺中市梧棲區大庄社區發展協會,BF0800213,BF,臺中市,梧棲區,臺中市梧棲區大庄里文華街168巷1號,120.5425720215,24.2462997437,C,巷弄長照站,臺中市,梧棲區,0936-828426,828426@gmail.com,陳景全,20210101,20211231,20230524 13:13:22
臺中市大肚區蔗廍社區發展協會,BF0800224,BF,臺中市,大肚區,臺中市大肚區蔗廍里中沙路1-2號,120.5753707886,24.1728572845,C,巷弄長照站,臺中市,大肚區,04-26911200,lulin220101@yahoo.com.tw,林進朝,20210101,20211231,20230523 17:17:45
玉樹診所,B20900123,B2,彰化縣,田中鎮,彰化縣田中鎮員集路二段557號,120.5848388672,23.8624134064,B,居家失能個案家庭醫師照護服務,彰化縣,彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉,04-8742176,like335636@gmail.com,林玉樹,20210518,20221231,20210615 14:49:10
私立永承社區長照機構,2X0800050,2,臺中市,北屯區,臺中市北屯區東光里11鄰北屯路385號4樓之1,120.6979980469,24.171918869,B,日間照顧服務,臺中市,中區;東區;南區;西區;北區;西屯區;南屯區;北屯區;豐原區;東勢區;大甲區;清水區;沙鹿區;梧棲區;后里區;神岡區;潭子區;大雅區;新社區;石岡區;外埔區;大安區;烏日區;大肚區;龍井區;霧峰區;太平區;大里區;和平區,04-22434755,yongchen8723@gmail.com,周承漢,20250101,20271231,20241204 18:47:00
佛教慈濟醫療財團法人附設臺東縣私立關山慈濟綜合式長照機構池上院區,4U1900003,4,臺東縣,池上鄉,臺東縣池上鄉福文村文化208之7號,121.214225769,23.1304321289,B,日間照顧服務,臺東縣,,089-861608,Kuanshan_tzuchi@tzuchi.com.tw,釋證嚴,20250101,20251231,20241227 19:23:37
社團法人嘉義縣晶聖發展協會-梅埔站,BE1300034,BE,嘉義縣,太保市,嘉義縣太保市梅埔里梅子厝70-1號,120.343132019,23.4416599274,C,巷弄長照站,嘉義縣,太保市,05-2616127,ian20105@gmail.com,郭盈震,20210415,20241231,20240329 11:32:18
社團法人新竹縣寶山鄉觀光休閒產業文化協會附設私立新城風糖莊園居家長照機構,1N0600003,1,新竹縣,寶山鄉,新竹縣寶山鄉新城村8鄰寶新路二段336號,120.9734420776,24.7390842438,B,居家服務,新竹縣,北埔鄉;寶山鄉;峨眉鄉,03-5762693,baoshan950827@gmail.com,李榮峯,20210621,20221231,20210622 16:25:40
中英診所,B20900121,B2,彰化縣,田中鎮,彰化縣田中鎮員集路二段342號,120.5854263306,23.8591423035,B,居家失能個案家庭醫師照護服務,彰化縣,彰化市;鹿港鎮;和美鎮;線西鄉;伸港鄉;福興鄉;秀水鄉;花壇鄉;芬園鄉;員林市;溪湖鎮;田中鎮;大村鄉;埔鹽鄉;埔心鄉;永靖鄉;社頭鄉;二水鄉;北斗鎮;二林鎮;田尾鄉;埤頭鄉;芳苑鄉;大城鄉;竹塘鄉;溪州鄉,04─8762021,f1291070@yahoo.com.tw,葉圳森,20210501,20221231,20220112 08:51:36
高雄市私立鳳新社區(日間照顧)長照機構,2X1500041,2,高雄市,鳳山區,高雄市鳳山區新富里14鄰南京路３９１巷５號1、2樓,120.345085144,22.6142177582,B,日間照顧服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-7661601,aa0929659791@gmail.com,吳明達,20240701,20261231,20240701 00:11:35
新竹縣私立日光社區長照機構,2X0600009,2,新竹縣,湖口鄉,新竹縣湖口鄉湖南村介壽街 93號,121.042350769,24.8755645752,B,家庭托顧服務,新竹縣,10;竹北市;湖口鄉;新豐鄉;5,0910031507,nacy1015@yahoo.com.tw,陳美惠,20240101,20261231,20240105 10:42:59
南投縣草屯鎮復興社區發展協會,BF1000099,BF,南投縣,草屯鎮,南投縣草屯鎮復興里復興路367號,120.6684188843,23.9672107697,C,巷弄長照站,南投縣,草屯鎮,0908-296267,a0908296267@gmail.com,白庭瑞,20210101,20211231,20210610 15:52:44
南投縣竹山鎮竹山社區發展協會,BF1000105,BF,南投縣,竹山鎮,南投縣竹山鎮竹山里橫街90號,120.6830215454,23.7562179565,B,喘息服務,南投縣,竹山鎮,0933-179985,chushan557@yahoo.com.tw,曾鈺琄,20230914,20231231,20230915 10:23:06
南投縣竹山鎮竹山社區發展協會,BF1000105,BF,南投縣,竹山鎮,南投縣竹山鎮竹山里橫街90號,120.6830215454,23.7562179565,C,巷弄長照站,南投縣,竹山鎮,0933-179985,chushan557@yahoo.com.tw,曾鈺琄,20210101,20211231,20210610 15:08:44
